id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,direccion_ip_origen,geolocalizacion,IS_FRAUD
6fa2b6a6-caa,persona,40,DE,Sur,1538,42.89,1805.33,3.21,0,ec7c0ea5-4dc,bloqueada,2783.58,2405.65,304.6,211.15,6,3,569d2911-79e,robada,2021-06-09,1810,2000,0,sdv-id-mKVbYX,2026-03-16 15:29:59,0,1,8393,2,1487.44,PIN,1,f545893a-960b-4d,86.186.247.183,"48.8566,2.3522",0
ff1e3cb1-5eb,autónomo,69,ES,Île-de-France,700,2157.2,395.13,1.2,0,c72d09e3-233,activa,18704.14,18809.39,3051.32,37.12,1,1,443eaafc-623,activa,2022-07-22,1414,1000,0,sdv-id-EZKIlX,2026-03-08 21:37:20,1,0,1037753,1,811.76,PIN,2,aa8011ac-0600-42,86.80.243.104,"41.9028,12.4964",0
90b100d6-c20,persona,22,ES,Este,295,2814.79,111.72,2.25,0,b0e64066-a0d,activa,579.38,552.84,1401.03,6265.78,5,2,b519d28f-031,robada,2024-02-24,829,1000,0,sdv-id-ewMmIO,2026-04-18 08:57:04,0,0,4132306,3,79.93,PIN,1,6a9961c6-022e-48,85.146.145.46,"45.4642,9.1900",0
d020ba57-ccc,persona,34,ES,Hesse,2165,220.46,98.36,1.4,0,d646d049-712,activa,6693.49,5823.68,199.55,59797.62,5,3,d79bb70d-5ec,activa,2021-05-26,1822,500,1,sdv-id-lbdgxR,2026-01-06 09:46:51,1,1,1262332,2,66.17,huella,2,6595660a-bc7a-4d,86.144.31.56,"53.5511,9.9937",1
bfb8ae13-8cc,persona,21,IT,Bretaña,261,1050.2,146.55,4.59,2,a3c8cba7-f1b,bloqueada,4396.3,5742.57,2260.83,6000.76,0,2,4413461c-1e0,activa,2025-10-27,207,5000,0,sdv-id-Shhikf,2026-01-25 22:49:04,0,1,11391,0,534.29,PIN,3,40508539-0474-40,86.216.146.58,"48.8566,2.3522",0
98cf4a3a-e2a,empresa,83,ES,Campania,812,176.86,820.68,4.46,0,b39f6d2b-8ab,activa,4299.83,5145.65,501.2,33.05,5,6,8870196a-626,caducada,2025-11-05,204,1000,0,sdv-id-JLPeCK,2026-03-20 04:12:10,0,0,673585,0,569.09,PIN,2,4f36f818-7241-47,86.195.61.212,"39.4699,-0.3763",0
b5b8e66b-f81,autónomo,39,FR,Norte,2501,625.58,727.09,3.34,0,44b7b44a-a66,activa,1263.94,1684.98,2274.75,2977.57,5,1,670dcd43-d1f,activa,2026-02-11,97,2000,0,sdv-id-zYLZWA,2026-01-20 02:34:17,1,0,2233037,2,434.59,PIN,1,75cadc63-20d5-49,86.81.51.59,"40.4168,-3.7038",0
07b90c1b-c49,autónomo,72,ES,Bretaña,2627,1276.87,1.18,0.84,1,7b0d6da9-bb5,activa,88.04,44.58,20877.61,5443.28,8,3,b737218d-f48,caducada,2024-06-19,758,3000,0,sdv-id-aadRHb,2025-12-25 16:57:07,0,0,307801,1,547.81,huella,2,a985b169-3e30-4e,86.237.85.165,"40.4168,-3.7038",0
8070bec2-589,autónomo,74,ES,Bretaña,3022,436.91,802.74,1.88,0,a419a27b-789,activa,6122.81,6116.61,44.55,2523.43,2,4,333365b5-331,activa,2025-01-29,466,1000,0,sdv-id-FAubAi,2026-03-20 05:13:15,1,0,1877036,0,1.01,3DS,2,af42daca-c3eb-4b,86.221.61.105,"40.8518,14.2681",0
5abe727c-bdf,autónomo,66,ES,Berlín,906,1826.25,135.73,2.03,0,bb817482-9dc,activa,3348.13,4045.18,538.85,2764.71,7,1,089b5abe-87d,activa,2023-03-25,1149,3000,0,sdv-id-pxOpKv,2026-02-20 23:47:13,0,1,369870,4,113.24,PIN,2,c9f91362-d930-46,90.108.110.224,"41.3874,2.1686",1
16b3db34-617,persona,82,ES,Sur,770,805.85,313.25,3.09,0,021ecc22-e3a,activa,6589.97,7365.91,17241.8,8715.47,1,0,41402b1c-fc8,activa,2022-01-28,1564,500,0,sdv-id-DcHXHT,2026-05-20 03:55:52,0,0,5439483,3,191.32,PIN,3,1f263447-68cb-44,86.29.108.155,"41.3874,2.1686",0
401ca797-023,autónomo,47,ES,Île-de-France,2533,324.2,1929.94,5.64,0,1e9dd556-21a,cerrada,599.83,507.82,3471.66,10477.99,0,1,862fcc39-bb4,activa,2023-07-05,1068,1000,0,sdv-id-ixNwOM,2025-12-16 03:03:18,0,0,1123171,2,381.19,PIN,3,cc83871b-98ff-48,86.43.165.175,"39.4699,-0.3763",0
43fd72e3-ffc,persona,79,IT,Provence,1399,2257.85,2425.65,2.27,0,11b4404f-813,cerrada,336.06,219.75,3413.04,1910.47,4,3,b06858c9-9fc,caducada,2025-05-02,363,500,0,sdv-id-obCSpC,2025-12-19 16:07:48,0,1,881033,1,476.13,3DS,3,f553f70a-ae3a-4c,86.191.45.239,"41.1579,-8.6291",0
ab0e36d1-49b,persona,58,PT,Campania,506,887.5,476.24,1.04,0,c17d5236-e3e,bloqueada,5647.67,5603.51,12964.25,36.94,2,1,074d1264-f7a,caducada,2026-05-11,10,2000,0,sdv-id-LuBRGj,2026-03-02 00:19:42,0,0,1730186,0,396.49,firma,3,4ffb6b10-7ab0-4d,95.84.152.36,"41.3874,2.1686",0
486da7d5-5e3,persona,65,FR,Norte,1161,2430.72,521.87,0.84,0,e22b6379-da4,activa,63.46,151.5,1559.3,5294.26,1,0,55a959af-729,activa,2021-08-06,1758,500,0,sdv-id-VaNllu,2025-11-30 09:26:46,0,1,73185,1,26.54,huella,1,64899958-154d-41,86.181.165.189,"45.7640,4.8357",0
4712c253-855,premium,82,ES,Baviera,3559,310.19,224.91,0.8,1,947b2a6a-a09,activa,92.55,172.88,4085.52,27493.16,3,2,ccf926e8-9d0,activa,2025-10-09,232,3000,1,sdv-id-fpGWkr,2025-12-01 03:55:34,1,0,4435722,0,1715.23,huella,1,43118b93-c593-49,95.130.190.243,"39.4699,-0.3763",0
d3e07da6-7eb,empresa,39,FR,Baviera,506,926.29,312.78,1.66,0,59ae411d-c02,activa,2941.79,3602.99,976.3,17225.05,10,1,2d919bce-7b8,activa,2024-03-08,824,3000,0,sdv-id-wFSqKf,2026-02-25 19:34:02,0,0,378880,1,85.28,PIN,2,172c69d3-55c5-4e,86.121.40.243,"53.5511,9.9937",0
b9254891-424,persona,75,DE,Centro,2039,16.48,880.61,1.04,0,05bb776c-6a9,activa,50.16,20.54,191.56,759.56,0,1,406499af-798,bloqueada,2023-06-25,1078,500,0,sdv-id-vNqBsR,2026-03-16 09:12:34,0,0,2263783,3,19.21,3DS,2,5d0db63f-b509-42,86.93.253.60,"40.4168,-3.7038",0
9b6f28d6-608,persona,21,FR,Centro,764,348.28,182.32,0.73,0,6bbdbf20-1e8,activa,6.47,7.24,16185.65,6114.66,4,5,1c01c793-93b,activa,2021-08-17,1745,5000,0,sdv-id-yAUrIF,2026-03-27 10:58:28,0,1,1338341,4,373.87,PIN,3,f6fd4ada-ffa8-4d,90.169.81.164,"45.7640,4.8357",0
32d7081d-c8a,persona,49,FR,Toscana,3108,276.86,1040.83,2.96,0,bfbd0200-1cb,activa,11708.52,13121.56,3776.35,10708.12,5,0,f95acc3f-9d0,activa,2023-12-24,902,2000,0,sdv-id-lujBSt,2026-04-14 03:11:49,0,0,5296255,0,1127.65,PIN,2,f52d2003-9f87-4f,86.44.212.139,"43.2965,5.3698",0
b0bdc83f-e01,autónomo,48,PT,Centro,2436,582.15,164.51,6.31,0,876d57fb-790,activa,1287.99,904.3,713.29,688.22,2,2,be39a695-9a4,activa,2021-09-03,1727,500,0,sdv-id-xXYUeY,2026-04-05 07:47:58,0,1,263482,5,18.37,PIN,3,895d0249-e684-45,86.218.115.63,"39.4699,-0.3763",0
968514a2-918,persona,44,ES,Norte,54,11.8,43.89,0.83,0,edcf5ea7-b45,activa,3859.2,4174.17,44840.8,4790.72,1,1,c4febb0b-684,activa,2024-03-24,817,3000,0,sdv-id-wDSOnP,2026-05-12 18:13:49,0,0,105264,0,129.79,PIN,2,4c2c9cb2-1148-45,95.81.114.200,"53.5511,9.9937",0
f34b35b5-db7,persona,41,ES,Bretaña,2833,359.94,806.79,1.76,0,f5fb339d-27d,activa,706.52,968.27,16458.06,43646.14,1,4,67ab4786-0af,activa,2024-06-16,700,2000,0,sdv-id-LcWpQp,2026-01-16 18:59:49,0,1,52795,1,1022.92,3DS,1,67ba16e2-ba2b-4e,87.187.107.232,"37.3891,-5.9845",0
ba8ef672-cdd,persona,42,FR,Hesse,1147,39.0,83.36,1.67,0,5cff4f62-c25,cerrada,42.86,34.35,4055.5,45484.96,4,1,e022c446-e6d,activa,2026-05-08,11,1000,0,sdv-id-kJoYJx,2025-12-30 14:07:55,1,0,255898,5,4.16,PIN,0,939da7cd-3cf5-4a,90.62.158.121,"41.1579,-8.6291",0
9256cd50-098,persona,75,ES,Centro,1086,1111.95,736.28,7.18,0,79bb7616-c90,activa,1546.69,877.48,4248.09,21325.8,2,2,d854ac57-ccf,activa,2022-05-12,1484,1000,0,sdv-id-PyCOLb,2025-12-01 15:25:51,1,0,19,0,39.24,PIN,1,efe3e2f2-0d71-43,86.42.208.36,"41.3874,2.1686",0
8a370b41-81b,autónomo,64,ES,Sur,2254,316.33,73.55,2.03,1,a3c8cba7-f1b,activa,366.47,531.97,3478.07,34699.71,4,3,8c6d9bdc-e60,activa,2023-03-27,1173,500,0,sdv-id-LyJsWM,2026-02-22 12:13:05,0,0,146,0,1690.35,3DS,3,09b01865-a84d-42,86.74.6.95,"37.3891,-5.9845",0
4dfcd347-413,persona,24,DE,Norte,1436,53.61,132.8,2.66,0,86e05f6f-138,activa,2193.1,2498.43,8824.43,29.45,1,1,aa459ce8-70b,activa,2022-12-27,1267,3000,0,sdv-id-vNbpnT,2026-02-13 23:03:07,0,0,986101,6,102.83,firma,2,70255ae0-8a80-48,86.132.75.45,"39.4699,-0.3763",0
abdb4118-375,premium,60,ES,Este,967,649.06,290.56,0.66,0,75b9e107-b4d,activa,5033.21,6997.65,2585.33,6895.59,5,3,ce6eb538-dae,activa,2021-11-30,1627,1000,0,sdv-id-eIQufi,2025-12-16 03:13:08,0,1,1198,1,1610.34,3DS,3,134f1829-b5ef-4a,95.241.1.184,"52.5200,13.4050",0
9207a868-78e,premium,19,ES,Sur,1508,199.25,1596.65,0.54,0,45fbeab6-4ab,activa,1331.57,2175.82,14543.78,5034.47,1,2,aa46ca63-496,activa,2021-11-17,1650,1000,0,sdv-id-ehgjfL,2026-01-09 18:54:58,1,1,44148,0,438.03,firma,2,9da3e11b-82f5-4b,86.71.235.210,"41.3874,2.1686",0
601db841-257,persona,84,PT,Baviera,2713,99.53,387.46,5.85,0,0b5c3b48-e66,activa,479.09,370.93,52297.21,15554.37,3,2,e2174cb8-8ec,activa,2024-04-05,730,2000,0,sdv-id-LTByxr,2026-02-11 20:43:35,0,0,6901382,3,15.76,huella,2,1d3f8af5-3466-45,86.21.140.243,"37.3891,-5.9845",0
9bacd5a6-e78,persona,81,IT,Berlín,2594,2879.14,1715.03,3.93,0,313fa2cc-1f7,activa,1521.79,1875.59,7109.92,703.41,7,2,573ad0ac-827,activa,2024-08-09,655,3000,0,sdv-id-vCvZEr,2026-02-01 09:05:46,1,0,146018,2,1427.91,3DS,1,bc196c91-31ac-48,95.176.69.102,"48.8566,2.3522",0
01fdb3e8-cac,persona,61,ES,Norte,3068,35.74,231.37,8.97,0,9a9fb0aa-46f,activa,2006.47,1649.12,352.85,4529.94,7,1,8776c7d7-09c,caducada,2022-07-30,1395,2000,0,sdv-id-yospFO,2026-02-13 20:24:55,1,1,919592,0,27.47,3DS,1,c01a5691-4fac-40,86.247.161.177,"40.8518,14.2681",0
2eb459d6-15c,empresa,30,FR,Norte,2266,365.0,390.98,1.14,0,5a923f63-b9f,activa,6068.41,6095.83,19115.91,934.71,4,4,0d2e8e8a-1d5,activa,2023-02-09,1200,2000,0,sdv-id-HroABs,2025-12-18 09:39:13,0,0,5268730,1,85.24,3DS,2,ca0a1abc-2bff-4c,86.198.179.144,"39.4699,-0.3763",1
f34b35b5-db7,empresa,25,DE,Lazio,2883,69.15,967.44,2.38,0,2dda2698-c49,activa,252.1,261.01,14947.04,7022.25,1,0,466d00d0-e93,activa,2022-06-19,1479,1000,0,sdv-id-ShnQWN,2026-02-22 13:03:00,0,0,258991,1,336.26,PIN,2,32c7a5ea-a030-4a,86.55.47.249,"48.8566,2.3522",0
41b6746f-847,persona,43,ES,Hesse,3428,62.41,95.17,5.98,0,8ece2b40-4af,activa,2541.32,2712.74,461.2,2944.28,2,2,41d2cb71-dd4,caducada,2025-08-21,293,2000,0,sdv-id-hURxyA,2026-01-30 06:00:15,0,0,704119,0,9.63,3DS,3,6e738c2c-e262-4a,86.147.78.201,"52.5200,13.4050",0
448c3e1b-2d0,persona,50,IT,Île-de-France,3029,175.49,160.41,0.97,0,e88c6c96-ebe,cerrada,4943.05,5170.42,889.72,13246.98,0,0,aa9dabe8-eb9,caducada,2021-07-01,1789,5000,0,sdv-id-hVuLkW,2026-05-02 00:46:06,1,0,39311,0,261.81,PIN,3,97a02614-03d7-4f,86.124.137.51,"52.5200,13.4050",0
5986e4fe-abb,premium,59,ES,Hamburgo,2778,314.69,313.71,4.33,0,59ae411d-c02,bloqueada,2327.72,1676.77,5987.05,7931.45,2,1,8870196a-626,bloqueada,2025-10-01,226,1000,2,sdv-id-EDwLIy,2026-05-16 22:53:14,0,1,4202752,0,4.98,PIN,2,6d9be326-6776-45,86.200.240.85,"40.4168,-3.7038",0
4ac3bb72-a28,persona,84,PT,Baviera,2496,238.19,419.91,2.5,0,c857706e-d38,activa,224.93,254.27,1631.57,140.32,3,2,91ad075e-c80,activa,2023-11-03,897,2000,0,sdv-id-WzWLLK,2026-03-28 16:33:26,1,1,65621,2,310.81,3DS,2,4d790b35-e084-4f,86.72.160.28,"52.5200,13.4050",0
ab0e36d1-49b,persona,35,ES,Hamburgo,3260,413.83,22.86,1.84,0,1a822828-9e5,activa,9753.57,9400.64,6624.98,11.06,0,2,f5a082d1-8e2,bloqueada,2023-03-15,1172,2000,0,sdv-id-aYGiXh,2026-02-02 10:17:33,0,0,5613,2,318.73,contactless,2,b624b65a-22a3-4a,87.1.133.136,"40.4168,-3.7038",1
b510f79a-59d,persona,31,PT,Berlín,2870,650.36,883.56,1.39,0,97f73a43-809,activa,656.05,426.9,9817.39,1314.77,5,3,921e28f2-f81,activa,2024-06-09,712,3000,0,sdv-id-BvRVEs,2025-12-07 23:09:16,1,1,462154,1,2719.85,PIN,3,354caf40-622e-41,90.44.196.8,"37.3891,-5.9845",0
befbf66d-bfa,empresa,22,FR,Hamburgo,3274,124.04,92.89,9.98,0,20e73127-12a,activa,8425.44,7796.77,6136.19,8611.16,6,4,af789a58-c2c,activa,2025-06-05,335,2000,0,sdv-id-HmnfuS,2026-01-02 22:35:39,1,0,2708578,1,329.22,3DS,1,29a57300-96bd-4a,86.17.214.72,"53.5511,9.9937",0
6e63515e-f49,persona,22,IT,Sur,634,2433.02,312.5,3.98,0,bd9931c1-173,bloqueada,426.47,512.85,459.58,1279.72,10,2,75b88ad7-969,activa,2021-09-23,1714,2000,0,sdv-id-GrgUpv,2026-04-14 11:35:26,1,0,12684553,0,3172.55,firma,2,237cf8f9-c273-4b,95.80.252.90,"45.7640,4.8357",0
2777fdf7-c09,persona,43,ES,Este,1740,40.38,109.17,3.04,2,a0a3117f-158,activa,18.71,26.32,1318.52,997.08,2,2,aa459ce8-70b,activa,2026-01-25,108,500,0,sdv-id-frvIhP,2025-12-17 22:08:45,0,0,72,1,59.77,firma,1,e60611df-954e-40,87.231.16.127,"43.2965,5.3698",0
ca64ab34-5d2,premium,70,ES,Provence,86,2059.25,653.53,0.9,1,2635c5fc-2f7,activa,5.93,7.0,315.01,20478.1,6,6,91cf8c71-f6d,activa,2021-08-21,1741,500,0,sdv-id-PUVuRq,2025-12-02 18:42:37,1,0,151676,0,140.68,PIN,3,fbf5d80f-3cfe-4b,86.154.141.75,"38.7223,-9.1393",0
ad6dc54e-fb4,empresa,69,ES,Hamburgo,2809,343.64,426.03,2.95,0,901ff030-3e3,activa,359.22,484.87,53353.64,2759.63,1,1,968e1a56-b3f,activa,2025-12-27,144,2000,2,sdv-id-lBGoZZ,2026-01-01 19:59:52,0,1,499791,0,1637.93,firma,2,b914f798-519d-42,86.93.92.17,"39.4699,-0.3763",0
31d54472-aea,persona,69,ES,Lombardía,264,524.83,100.14,2.59,1,f24f1fee-b3e,activa,140.79,341.73,3563.07,4122.01,6,2,7df3bfb4-2ca,extraviada,2024-10-20,546,3000,0,sdv-id-FSLHKH,2026-01-12 13:13:34,0,0,163389,0,5.7,PIN,1,135ede27-4302-40,86.254.179.19,"40.4168,-3.7038",0
43a8744d-132,persona,57,ES,Centro,1558,1297.33,469.11,9.11,0,dbb6fb16-7b8,activa,396.85,185.14,694.31,319.47,1,2,cd37d595-b35,activa,2024-11-23,554,500,0,sdv-id-DBEMTr,2025-12-24 14:12:31,0,0,464407,5,59.04,3DS,2,eb243791-cc5f-46,87.137.239.100,"37.3891,-5.9845",0
9c47ecc8-efb,persona,81,ES,Este,1083,73.5,1493.79,0.62,1,501287fa-ab8,activa,1902.27,1810.06,14669.41,1235.16,1,3,ef7d65b1-b62,activa,2022-03-06,1554,500,0,sdv-id-uEmLCC,2026-01-28 16:24:59,0,1,62519,0,12.07,PIN,2,2168fc98-ea21-4a,87.164.124.160,"40.4168,-3.7038",0
2646b27e-03a,persona,43,DE,Baviera,3570,1788.96,84.98,2.76,0,14b5b85d-ea8,activa,542.19,919.68,2752.98,2096.07,2,2,2cb93816-604,activa,2022-09-05,1367,1000,0,sdv-id-OVloPr,2026-03-17 18:31:45,1,1,401131,1,1431.63,3DS,3,2f57271c-d78c-49,95.183.253.164,"39.4699,-0.3763",0
88ec55af-e45,premium,62,DE,Oeste,3223,142.27,1515.54,2.69,0,51fa4e03-3e4,suspendida,12728.8,13623.5,18397.66,4608.43,4,1,e1a6b9ce-1cc,activa,2022-10-02,1348,500,0,sdv-id-diHzbF,2026-03-23 03:23:02,1,0,91254,3,29.86,PIN,3,e60611df-954e-40,86.44.124.100,"37.3891,-5.9845",0
e4a16152-e22,premium,50,DE,Norte,2358,481.88,406.86,1.47,0,2208f8db-016,activa,613.76,923.06,3375.25,5872.8,0,4,3f141462-113,activa,2023-08-31,1055,1000,0,sdv-id-RVyiZA,2025-12-01 23:18:37,0,0,8673032,1,105.21,PIN,2,10ed8d42-1147-45,85.170.227.223,"39.4699,-0.3763",0
d2999e19-f8e,persona,24,FR,Algarve,2040,1730.32,945.47,3.49,0,787c9420-0f6,activa,995.35,1344.79,774.14,7833.73,4,1,75ab08b0-75e,activa,2023-10-25,964,500,0,sdv-id-lqwcpC,2026-03-26 18:16:48,0,0,190257,3,340.74,3DS,2,bafd19d3-b07a-4b,86.41.116.28,"52.5200,13.4050",0
8a370b41-81b,empresa,82,DE,Baviera,356,3489.85,91.54,4.54,0,edc0d6fa-1e7,activa,9.63,17.53,7695.47,491.22,1,2,a2914610-6ef,activa,2025-12-05,159,1000,1,sdv-id-fFFIjH,2025-12-12 06:17:18,0,0,4136288,1,158.6,firma,2,aaf8f8ba-c16f-4d,86.133.11.185,"41.9028,12.4964",0
704859f0-791,empresa,28,ES,Lazio,601,10.0,870.54,2.52,1,88212081-734,activa,4270.05,4123.13,11779.3,20845.6,2,0,53c55486-2e4,caducada,2024-09-04,661,500,0,sdv-id-Kbadjz,2025-12-30 02:38:02,0,0,2205,0,624.69,PIN,3,ec546b3c-5943-49,90.67.123.236,"40.4168,-3.7038",0
85568a26-440,persona,33,ES,Algarve,1201,307.66,2.73,1.69,0,2c509823-33c,activa,2187.95,3017.88,9996.3,23696.41,2,4,2702ad31-00a,activa,2024-11-09,532,1000,1,sdv-id-WupcRr,2026-04-02 06:16:41,1,0,157126,1,394.54,huella,2,b5f44770-3c82-41,86.127.132.111,"48.8566,2.3522",0
ce883550-88a,persona,70,IT,Norte,2164,349.4,236.27,0.61,2,7eb302a7-9cf,activa,4033.0,3488.02,14827.33,3285.4,1,1,d7d8c6dc-52e,activa,2025-12-20,153,2000,1,sdv-id-tuEhgY,2026-03-24 22:50:29,0,0,8919146,1,39.58,firma,3,7c8c59be-ee34-46,86.163.38.105,"48.8566,2.3522",0
13b75b78-8c1,persona,58,ES,Baviera,1007,1155.5,122.47,4.75,0,3c7879b1-570,activa,3140.85,3344.69,11421.99,14679.22,1,1,49a1c322-7f6,activa,2023-10-27,954,2000,1,sdv-id-absoBa,2026-04-27 02:18:08,1,0,1640573,0,673.52,huella,3,211a30e1-3a86-4f,90.92.37.127,"45.7640,4.8357",0
2fd92600-173,autónomo,38,FR,Centro,1017,693.81,10.48,0.87,0,9d37017e-fe9,suspendida,21362.18,26630.5,223.62,17.46,0,1,888af23c-0ee,activa,2021-11-29,1639,1000,0,sdv-id-dYYOzi,2026-02-08 09:25:50,0,1,5087611,0,842.6,firma,1,ad1b79e7-baf1-4e,86.209.32.3,"37.3891,-5.9845",0
06f88ac3-fdf,empresa,33,ES,Provence,902,165.67,455.45,1.7,0,23bba12a-c5c,activa,2409.13,2855.93,7546.53,205.93,7,0,90c7f2ed-679,bloqueada,2022-11-02,1325,1000,0,sdv-id-RHFTlk,2026-05-05 09:01:42,0,0,315542,0,554.35,3DS,3,90bf84af-1ffa-49,86.172.55.73,"37.3891,-5.9845",0
0a8c1e1e-e76,persona,25,ES,Este,536,525.4,782.47,1.55,0,9f69d813-c4d,bloqueada,893.04,1357.63,6881.47,9549.05,3,2,e5f30070-975,robada,2026-05-19,1,1000,0,sdv-id-POHJui,2026-04-09 06:16:43,0,0,12873,0,1283.43,huella,2,f8cabe1e-f17b-4e,87.212.220.244,"37.3891,-5.9845",0
7eef7610-def,persona,37,ES,Oeste,2849,3498.08,736.04,2.57,1,155b682e-e3d,activa,3059.72,3380.18,28985.99,2713.71,1,2,81883c39-e0a,extraviada,2026-03-07,69,3000,0,sdv-id-xworig,2026-04-10 20:28:19,0,0,1164953,2,493.65,3DS,2,904ab7f5-2800-45,86.51.206.143,"48.8566,2.3522",0
9c0f2ed2-726,premium,49,ES,Este,602,10.62,83.54,0.79,1,637e4d75-c15,activa,3809.31,4742.5,627.0,7130.17,6,1,634f2732-596,activa,2022-06-11,1419,1000,1,sdv-id-mmuDtD,2026-03-29 18:08:01,1,1,175561,1,191.03,3DS,2,808022e3-979c-48,86.102.11.123,"52.5200,13.4050",0
b1d2b9da-ab3,persona,30,FR,Campania,293,1993.42,1466.2,3.74,0,d28f6e40-264,activa,6827.2,5918.32,2298.73,6351.71,0,3,089b5abe-87d,activa,2024-10-03,609,3000,2,sdv-id-zEhGHK,2026-01-31 18:25:15,0,0,163075,1,185.91,PIN,2,d7f964bb-aff5-4d,86.72.83.182,"41.9028,12.4964",0
b1228f7c-635,empresa,61,IT,Oeste,506,35.19,103.55,3.79,0,f0d389a7-b67,activa,358.05,393.11,19233.24,833.07,1,1,88ac47d1-37f,activa,2025-10-24,202,2000,1,sdv-id-yxXVMt,2026-05-03 12:04:51,0,1,3297949,1,55.79,PIN,2,687722fc-0877-4f,86.234.210.182,"40.8518,14.2681",0
b611b846-f53,persona,62,ES,Campania,2404,1038.77,277.5,7.22,0,26eda767-466,activa,513.48,561.17,13534.84,382.81,0,1,0497d831-672,activa,2025-07-20,307,3000,0,sdv-id-TNZXUW,2026-05-17 01:25:58,1,0,8605612,2,653.39,PIN,1,533f7b13-0cc9-4a,86.196.255.219,"41.3874,2.1686",0
e2474173-9a3,persona,64,ES,Campania,22,57.59,193.03,3.18,0,e27dbb4f-db4,bloqueada,757.22,969.99,82.99,25.28,4,3,2e4c257c-3a5,activa,2021-11-16,1671,3000,0,sdv-id-TXQSMq,2026-01-23 03:12:42,0,0,708139,1,210.53,PIN,2,4c68199e-d8bc-47,86.151.78.47,"41.9028,12.4964",0
fb6a7695-c20,premium,59,DE,Norte,1690,479.33,107.12,4.57,0,3245da0b-a8b,activa,1881.51,2038.54,1069.83,3390.46,7,1,bb8de84c-f3d,activa,2025-09-29,248,2000,1,sdv-id-GRyVaQ,2026-03-15 15:48:20,1,1,18468,1,25.85,PIN,1,a4966c8f-53aa-43,87.30.70.142,"40.4168,-3.7038",0
8e2477ce-bd4,empresa,34,FR,Este,2562,526.94,711.71,3.78,2,e1df4a1c-43b,activa,60.19,53.02,4313.29,3939.42,1,0,795692f6-71b,activa,2023-04-09,1177,1000,1,sdv-id-MzfFRm,2026-04-20 22:46:57,0,0,2118,1,9.19,3DS,2,668dca0d-4081-48,86.169.6.35,"53.5511,9.9937",0
858b0e1b-ba0,autónomo,43,FR,Centro,2777,765.45,169.53,0.68,1,43631f06-f2b,activa,7.68,8.42,823.8,646.53,1,2,e936a83d-979,activa,2022-03-08,1540,1000,1,sdv-id-DlTWte,2026-05-01 16:13:21,0,1,6591664,1,357.31,PIN,1,2b241e59-eac6-44,86.187.145.176,"41.3874,2.1686",0
6b71f8ca-234,premium,31,PT,Centro,2366,2535.11,320.81,1.4,0,5ed63861-894,activa,5257.87,5816.29,28.12,25196.33,0,3,590b508d-b04,activa,2025-01-17,484,500,1,sdv-id-ZqewdN,2026-05-14 12:09:17,0,0,4583348,4,1301.25,PIN,2,fa5c3de7-c69e-40,95.93.99.163,"39.4699,-0.3763",0
b9254891-424,persona,73,ES,Hamburgo,1646,574.11,476.28,4.05,0,8bfd6e17-877,activa,2338.84,1785.82,735.93,10753.46,4,0,2cc58224-660,activa,2024-02-29,811,1000,0,sdv-id-KJkzVf,2026-03-20 10:32:08,0,0,3063066,3,189.6,firma,2,cb8befad-fa0d-46,86.166.215.170,"48.8566,2.3522",0
8e2477ce-bd4,persona,67,DE,Lisboa,556,2276.52,801.14,3.44,1,b8da1b5e-2ec,activa,5021.0,5008.97,144.35,127.68,4,1,713d0888-0f4,bloqueada,2023-01-12,1241,5000,0,sdv-id-fvJlQO,2026-04-11 22:45:03,0,0,1957285,6,298.98,PIN,1,07d81b17-272c-41,90.44.61.180,"40.4168,-3.7038",0
437636ab-045,autónomo,31,ES,Este,2091,1388.04,428.34,2.51,0,7bde9343-d6a,bloqueada,727.36,783.16,601.29,27320.93,3,1,cb50f0a6-5a4,caducada,2025-08-29,260,500,0,sdv-id-ggALKg,2026-01-26 15:00:17,1,0,847496,3,425.19,contactless,1,84a3b762-2c59-4b,86.161.81.50,"37.3891,-5.9845",0
87b78f82-e69,persona,46,IT,Baviera,2416,603.93,100.0,8.49,0,e7e945d6-a3d,activa,23.95,32.22,9700.69,669.02,3,3,e682e2d9-5dc,activa,2026-03-14,65,1000,0,sdv-id-verNCN,2026-02-28 09:43:05,1,0,281523,0,266.37,huella,2,aff44ef0-6926-40,86.215.208.69,"48.8566,2.3522",0
52bdd756-288,persona,65,FR,Norte,2190,747.11,170.55,3.57,0,96989980-284,activa,207.89,337.79,616.09,19.72,1,3,faf5e8c4-472,robada,2024-07-27,645,1000,0,sdv-id-KeBAEX,2025-11-30 02:44:58,0,0,2298,5,21.39,PIN,2,7f5fc3ed-d24e-49,86.224.198.194,"37.3891,-5.9845",0
